timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
10321436,212.20468,42.25,98801.99,1.1739311
10332609,212.28923,42.25,98800.99,1.1739192
10354464,212.20468,42.26,98801.99,1.1739311
10364625,212.79921,42.26,98794.99,1.1738479
10376163,212.3738,42.26,98800.0,1.1739074
10397441,212.45834,42.26,98799.0,1.1738956
10408451,212.71465,42.26,98796.0,1.17386
10418436,212.5429,42.26,98798.0,1.1738837
10440115,212.5429,42.26,98798.0,1.1738837
10450835,211.94838,42.26,98805.0,1.1739669
10461436,212.5429,42.26,98798.0,1.1738837
10481436,212.45834,42.26,98799.0,1.1738956
10493352,212.3738,42.26,98800.0,1.1739074
10504337,211.77927,42.26,98807.0,1.1739906
10525436,212.45834,42.26,98799.0,1.1738956
10536202,212.28923,42.26,98800.99,1.1739192
10546436,212.20468,42.26,98801.99,1.1739311
10568157,212.45834,42.26,98799.0,1.1738956
10580782,211.94838,42.26,98805.0,1.1739669
10592119,212.20468,42.26,98801.99,1.1739311
10612586,212.6301,42.25,98797.0,1.1738718
10623828,212.5429,42.25,98798.0,1.1738837
10634439,211.77927,42.25,98807.0,1.1739906
10656154,212.71465,42.25,98796.0,1.17386
10666469,212.20468,42.25,98801.99,1.1739311
10677382,212.5429,42.25,98798.0,1.1738837
10698861,212.6301,42.25,98797.0,1.1738718
10708937,212.45834,42.25,98799.0,1.1738956
10720621,212.45834,42.25,98799.0,1.1738956
10744428,212.6301,42.25,98797.0,1.1738718
10754510,212.5429,42.25,98798.0,1.1738837
10765383,212.45834,42.25,98799.0,1.1738956
10786843,212.03293,42.25,98804.0,1.173955
10797470,212.12013,42.25,98803.0,1.173943
10808600,212.6301,42.25,98797.0,1.1738718
10832594,212.20468,42.25,98801.99,1.1739311
10844792,212.12013,42.25,98803.0,1.173943
10856618,212.03293,42.25,98804.0,1.173955
10877989,212.20468,42.25,98801.99,1.1739311
10887568,212.03293,42.25,98804.0,1.173955
10898536,212.3738,42.25,98800.0,1.1739074
10921166,212.5429,42.25,98798.0,1.1738837
10931607,212.71465,42.25,98796.0,1.17386
10942494,211.94838,42.25,98805.0,1.1739669
10963626,212.20468,42.239998,98801.99,1.1739311
10974491,212.20468,42.239998,98801.99,1.1739311
10984964,212.12013,42.239998,98803.0,1.173943
11004539,212.3738,42.25,98800.0,1.1739074
11015578,212.20468,42.25,98801.99,1.1739311
11025895,212.9683,42.25,98793.0,1.1738243
11047692,212.5429,42.25,98798.0,1.1738837
11057752,212.12013,42.25,98803.0,1.173943
11068500,211.77927,42.25,98807.0,1.1739906
11089911,212.28923,42.25,98800.99,1.1739192
11099609,212.12013,42.25,98803.0,1.173943
11110502,212.28923,42.25,98800.99,1.1739192
11132885,212.28923,42.25,98800.99,1.1739192
11143068,212.12013,42.25,98803.0,1.173943
11154040,212.03293,42.25,98804.0,1.173955
11175671,212.71465,42.239998,98796.0,1.17386
11186469,212.3738,42.239998,98800.0,1.1739074
11196465,211.86382,42.239998,98806.0,1.1739787
11217908,211.5256,42.25,98810.0,1.1740263
11228781,212.45834,42.25,98799.0,1.1738956
11239165,211.77927,42.25,98807.0,1.1739906
11260488,212.45834,42.25,98799.0,1.1738956
11271588,212.12013,42.25,98803.0,1.173943
11282803,212.03293,42.25,98804.0,1.173955
11304687,212.20468,42.239998,98801.99,1.1739311
11316141,212.6301,42.239998,98797.0,1.1738718
11326475,212.28923,42.239998,98800.99,1.1739192
11348160,212.12013,42.239998,98803.0,1.173943
11358484,212.3738,42.239998,98800.0,1.1739074
11369467,212.20468,42.239998,98801.99,1.1739311
11390473,212.12013,42.239998,98803.0,1.173943
11400664,212.28923,42.239998,98800.99,1.1739192
11412345,212.03293,42.239998,98804.0,1.173955
11433321,212.79921,42.239998,98794.99,1.1738479
11444557,212.6301,42.239998,98797.0,1.1738718
11457349,212.5429,42.239998,98798.0,1.1738837
11478520,212.71465,42.239998,98796.0,1.17386
11489333,212.03293,42.239998,98804.0,1.173955
11500138,212.6301,42.239998,98797.0,1.1738718
11521266,212.03293,42.239998,98804.0,1.173955
11531642,212.28923,42.239998,98800.99,1.1739192
11542912,212.12013,42.239998,98803.0,1.173943
11565432,212.3738,42.25,98800.0,1.1739074
11575622,211.94838,42.25,98805.0,1.1739669
11585533,212.12013,42.25,98803.0,1.173943
11606524,211.61015,42.239998,98809.0,1.1740143
11618955,212.79921,42.239998,98794.99,1.1738479
11629770,212.28923,42.239998,98800.99,1.1739192
11651608,212.3738,42.239998,98800.0,1.1739074
11662473,211.77927,42.239998,98807.0,1.1739906
11674475,212.6301,42.239998,98797.0,1.1738718
11696537,212.45834,42.239998,98799.0,1.1738956
11706493,212.20468,42.239998,98801.99,1.1739311
11717978,212.5429,42.239998,98798.0,1.1738837
11739844,212.20468,42.239998,98801.99,1.1739311
11750493,212.3738,42.239998,98800.0,1.1739074
11760488,212.45834,42.239998,98799.0,1.1738956
11784359,212.12013,42.239998,98803.0,1.173943
11794470,212.71465,42.239998,98796.0,1.17386
11804665,212.12013,42.239998,98803.0,1.173943
11826469,212.28923,42.239998,98800.99,1.1739192
11837481,211.77927,42.239998,98807.0,1.1739906
11848475,212.45834,42.239998,98799.0,1.1738956
11868592,212.12013,42.239998,98803.0,1.173943
11879911,212.6301,42.239998,98797.0,1.1738718
11890479,212.12013,42.239998,98803.0,1.173943
11913485,212.3738,42.239998,98800.0,1.1739074
11923614,212.03293,42.239998,98804.0,1.173955
11933468,212.3738,42.239998,98800.0,1.1739074
11955608,212.28923,42.239998,98800.99,1.1739192
11966136,212.20468,42.239998,98801.99,1.1739311
11976941,212.45834,42.239998,98799.0,1.1738956
11998851,212.28923,42.239998,98800.99,1.1739192
12008949,212.12013,42.239998,98803.0,1.173943
12019927,211.86382,42.239998,98806.0,1.1739787
12041475,212.6301,42.239998,98797.0,1.1738718
12051555,211.77927,42.239998,98807.0,1.1739906
12062473,212.03293,42.239998,98804.0,1.173955
12083584,212.28923,42.25,98800.99,1.1739192
12094343,211.94838,42.25,98805.0,1.1739669
12105221,212.45834,42.25,98799.0,1.1738956
12126539,212.6301,42.239998,98797.0,1.1738718
12138401,212.71465,42.239998,98796.0,1.17386
12148511,212.3738,42.239998,98800.0,1.1739074
12171684,211.94838,42.239998,98805.0,1.1739669
12182868,212.6301,42.239998,98797.0,1.1738718
12193519,212.71465,42.239998,98796.0,1.17386
12215544,212.20468,42.239998,98801.99,1.1739311
12226194,212.45834,42.239998,98799.0,1.1738956
12235539,212.03293,42.239998,98804.0,1.173955
12257469,211.77927,42.239998,98807.0,1.1739906
12269136,212.12013,42.239998,98803.0,1.173943
12279564,212.5429,42.239998,98798.0,1.1738837
12301509,212.20468,42.239998,98801.99,1.1739311
12311646,212.12013,42.239998,98803.0,1.173943
12322469,212.03293,42.239998,98804.0,1.173955
12343908,212.5429,42.239998,98798.0,1.1738837
12354327,212.71465,42.239998,98796.0,1.17386
12364955,212.45834,42.239998,98799.0,1.1738956
12386469,211.94838,42.239998,98805.0,1.1739669
12397503,212.20468,42.239998,98801.99,1.1739311
12407571,212.12013,42.239998,98803.0,1.173943
12429922,212.12013,42.239998,98803.0,1.173943
12440480,212.20468,42.239998,98801.99,1.1739311
12452701,211.69472,42.239998,98807.99,1.1740024
12474470,212.28923,42.239998,98800.99,1.1739192
12485479,212.5429,42.239998,98798.0,1.1738837
12496492,212.03293,42.239998,98804.0,1.173955
12520126,212.12013,42.23,98803.0,1.173943
12530469,212.03293,42.23,98804.0,1.173955
12540660,212.03293,42.23,98804.0,1.173955
12562505,212.6301,42.23,98797.0,1.1738718
12574823,212.28923,42.23,98800.99,1.1739192
12585923,212.6301,42.23,98797.0,1.1738718
12607621,212.71465,42.23,98796.0,1.17386
12617767,212.28923,42.23,98800.99,1.1739192
12627587,212.20468,42.23,98801.99,1.1739311
12649909,211.69472,42.23,98807.99,1.1740024
12660470,212.45834,42.23,98799.0,1.1738956
12671581,212.5429,42.23,98798.0,1.1738837
12692475,212.45834,42.23,98799.0,1.1738956
12703583,212.6301,42.23,98797.0,1.1738718
12714487,212.45834,42.23,98799.0,1.1738956
12735778,212.6301,42.23,98797.0,1.1738718
12746539,212.9683,42.23,98793.0,1.1738243
12757475,212.6301,42.23,98797.0,1.1738718
12779569,212.28923,42.23,98800.99,1.1739192
12790500,212.20468,42.23,98801.99,1.1739311
12800466,212.20468,42.23,98801.99,1.1739311
12823841,212.20468,42.23,98801.99,1.1739311
12834469,212.79921,42.23,98794.99,1.1738479
12845776,212.5429,42.23,98798.0,1.1738837
12867956,212.28923,42.239998,98800.99,1.1739192
12878499,212.5429,42.239998,98798.0,1.1738837
12889959,212.12013,42.239998,98803.0,1.173943
12912952,212.12013,42.23,98803.0,1.173943
12923616,212.5429,42.23,98798.0,1.1738837
12936482,212.6301,42.23,98797.0,1.1738718
12958500,212.6301,42.23,98797.0,1.1738718
12969470,212.28923,42.23,98800.99,1.1739192
12980493,212.12013,42.23,98803.0,1.173943
13002470,211.94838,42.239998,98805.0,1.1739669
13013469,212.71465,42.239998,98796.0,1.17386
13024696,212.03293,42.239998,98804.0,1.173955
13048387,212.20468,42.23,98801.99,1.1739311
13058480,212.03293,42.23,98804.0,1.173955
13069911,212.28923,42.23,98800.99,1.1739192
13091944,211.77927,42.23,98807.0,1.1739906
13102469,212.3738,42.23,98800.0,1.1739074
13112620,212.5429,42.23,98798.0,1.1738837
13134531,212.20468,42.23,98801.99,1.1739311
13145536,211.61015,42.23,98809.0,1.1740143
13156528,212.79921,42.23,98794.99,1.1738479
13177484,212.45834,42.23,98799.0,1.1738956
13187690,212.6301,42.23,98797.0,1.1738718
13198468,212.5429,42.23,98798.0,1.1738837
13220470,212.45834,42.23,98799.0,1.1738956
13231863,211.77927,42.23,98807.0,1.1739906
13242470,212.28923,42.23,98800.99,1.1739192
13264347,212.3738,42.23,98800.0,1.1739074
13274514,212.71465,42.23,98796.0,1.17386
13285474,211.61015,42.23,98809.0,1.1740143
13306483,212.79921,42.23,98794.99,1.1738479
13317500,212.71465,42.23,98796.0,1.17386
13328465,212.45834,42.23,98799.0,1.1738956
13350492,212.6301,42.23,98797.0,1.1738718
13361332,212.5429,42.23,98798.0,1.1738837
13371768,212.6301,42.23,98797.0,1.1738718
13391965,212.12013,42.23,98803.0,1.173943
13402526,211.94838,42.23,98805.0,1.1739669
13413936,212.45834,42.23,98799.0,1.1738956
13436002,212.12013,42.239998,98803.0,1.173943
13446481,212.20468,42.239998,98801.99,1.1739311
13457911,212.03293,42.239998,98804.0,1.173955
13480409,212.20468,42.23,98801.99,1.1739311
13490473,212.6301,42.23,98797.0,1.1738718
13501927,212.6301,42.23,98797.0,1.1738718
13522480,212.45834,42.23,98799.0,1.1738956
13533474,211.86382,42.23,98806.0,1.1739787
13544469,212.28923,42.23,98800.99,1.1739192
13566470,212.45834,42.23,98799.0,1.1738956
13577469,212.20468,42.23,98801.99,1.1739311
13587640,212.12013,42.23,98803.0,1.173943
13609500,212.71465,42.239998,98796.0,1.17386
13620479,212.79921,42.239998,98794.99,1.1738479
13632763,212.3738,42.239998,98800.0,1.1739074
13653584,212.88376,42.23,98794.0,1.1738361
13663929,212.6301,42.23,98797.0,1.1738718
13674551,212.28923,42.23,98800.99,1.1739192
13695924,212.12013,42.239998,98803.0,1.173943
13707670,212.3738,42.239998,98800.0,1.1739074
13718469,212.71465,42.239998,98796.0,1.17386
13740479,212.45834,42.23,98799.0,1.1738956
13752445,212.3738,42.23,98800.0,1.1739074
13763905,211.77927,42.23,98807.0,1.1739906
13786481,212.20468,42.23,98801.99,1.1739311
13797947,211.94838,42.23,98805.0,1.1739669
13808522,212.45834,42.23,98799.0,1.1738956
13830469,212.3738,42.23,98800.0,1.1739074
13841904,212.5429,42.23,98798.0,1.1738837
13852465,212.71465,42.23,98796.0,1.17386
13875627,212.03293,42.23,98804.0,1.173955
13887929,211.86382,42.23,98806.0,1.1739787
13898507,211.86382,42.23,98806.0,1.1739787
13919934,211.94838,42.23,98805.0,1.1739669
13931717,212.5429,42.23,98798.0,1.1738837
13942474,212.5429,42.23,98798.0,1.1738837
13964479,212.3738,42.23,98800.0,1.1739074
13976558,212.3738,42.23,98800.0,1.1739074
13986464,212.6301,42.23,98797.0,1.1738718
14007986,212.20468,42.23,98801.99,1.1739311
14018481,211.94838,42.23,98805.0,1.1739669
14029491,212.45834,42.23,98799.0,1.1738956
14050518,211.86382,42.23,98806.0,1.1739787
14061470,212.6301,42.23,98797.0,1.1738718
14072509,212.45834,42.23,98799.0,1.1738956
14093509,212.28923,42.23,98800.99,1.1739192
14104608,212.12013,42.23,98803.0,1.173943
14115719,212.5429,42.23,98798.0,1.1738837
14137880,212.03293,42.23,98804.0,1.173955
14148483,212.12013,42.23,98803.0,1.173943
14158480,212.03293,42.23,98804.0,1.173955
14179729,212.28923,42.23,98800.99,1.1739192
14190518,212.88376,42.23,98794.0,1.1738361
14201465,213.30917,42.23,98788.99,1.1737766
14222482,212.28923,42.23,98800.99,1.1739192
14233469,212.28923,42.23,98800.99,1.1739192
14244465,212.28923,42.23,98800.99,1.1739192
14266470,212.28923,42.23,98800.99,1.1739192
14277469,212.5429,42.23,98798.0,1.1738837
14288566,212.28923,42.23,98800.99,1.1739192
14310512,211.86382,42.23,98806.0,1.1739787
14321479,212.3738,42.23,98800.0,1.1739074
14331910,212.71465,42.23,98796.0,1.17386
14353469,212.28923,42.23,98800.99,1.1739192
14364471,212.20468,42.23,98801.99,1.1739311
14376029,212.79921,42.23,98794.99,1.1738479
14397480,212.12013,42.23,98803.0,1.173943
14408525,212.3738,42.23,98800.0,1.1739074
14419662,212.03293,42.23,98804.0,1.173955
14441511,211.86382,42.23,98806.0,1.1739787
14452470,212.71465,42.23,98796.0,1.17386
14462477,212.5429,42.23,98798.0,1.1738837
14484476,212.03293,42.23,98804.0,1.173955
14496017,212.28923,42.23,98800.99,1.1739192
14506475,212.71465,42.23,98796.0,1.17386
14528492,212.03293,42.23,98804.0,1.173955
14539994,211.86382,42.23,98806.0,1.1739787
14550476,212.28923,42.23,98800.99,1.1739192
14572481,212.03293,42.23,98804.0,1.173955
14584577,212.45834,42.23,98799.0,1.1738956
14595666,212.3738,42.23,98800.0,1.1739074
14618569,211.86382,42.23,98806.0,1.1739787
14629917,212.28923,42.23,98800.99,1.1739192
14639966,212.5429,42.23,98798.0,1.1738837
14662481,212.5429,42.23,98798.0,1.1738837
14673963,212.45834,42.23,98799.0,1.1738956
14684464,211.94838,42.23,98805.0,1.1739669
14706480,212.12013,42.23,98803.0,1.173943
14717978,212.12013,42.23,98803.0,1.173943
14728464,212.20468,42.23,98801.99,1.1739311
14750474,212.03293,42.23,98804.0,1.173955
14761962,212.12013,42.23,98803.0,1.173943
14772465,212.71465,42.23,98796.0,1.17386
14795734,212.3738,42.23,98800.0,1.1739074
14808109,212.45834,42.23,98799.0,1.1738956
14818477,212.03293,42.23,98804.0,1.173955
14840494,212.3738,42.23,98800.0,1.1739074
14852038,212.28923,42.23,98800.99,1.1739192
14862513,211.77927,42.23,98807.0,1.1739906
14883826,212.45834,42.23,98799.0,1.1738956
14896100,212.45834,42.23,98799.0,1.1738956
14906464,212.6301,42.23,98797.0,1.1738718
14928480,211.77927,42.23,98807.0,1.1739906
14940011,211.5256,42.23,98810.0,1.1740263
14950476,212.03293,42.23,98804.0,1.173955
14971745,212.45834,42.23,98799.0,1.1738956
14982470,212.28923,42.23,98800.99,1.1739192
14993485,212.79921,42.23,98794.99,1.1738479
15016514,212.20468,42.23,98801.99,1.1739311
15026512,212.12013,42.23,98803.0,1.173943
15037480,212.79921,42.23,98794.99,1.1738479
15058544,212.3738,42.23,98800.0,1.1739074
15069480,212.71465,42.23,98796.0,1.17386
15080511,212.3738,42.23,98800.0,1.1739074
15102470,212.03293,42.23,98804.0,1.173955
15113469,212.20468,42.23,98801.99,1.1739311
15124470,212.28923,42.23,98800.99,1.1739192
15146500,212.03293,42.23,98804.0,1.173955
15157478,212.03293,42.23,98804.0,1.173955
15168465,211.94838,42.23,98805.0,1.1739669
15190524,211.69472,42.23,98807.99,1.1740024
15201470,212.20468,42.23,98801.99,1.1739311
15212473,212.5429,42.23,98798.0,1.1738837
15232487,212.28923,42.23,98800.99,1.1739192
15243779,212.12013,42.23,98803.0,1.173943
15255981,212.3738,42.23,98800.0,1.1739074
15277942,212.28923,42.23,98800.99,1.1739192
15288470,212.79921,42.23,98794.99,1.1738479
15299991,211.94838,42.23,98805.0,1.1739669
15321917,212.5429,42.23,98798.0,1.1738837
15332530,212.45834,42.23,98799.0,1.1738956
15344378,212.12013,42.23,98803.0,1.173943
15365932,212.45834,42.23,98799.0,1.1738956
15375981,212.71465,42.23,98796.0,1.17386
15387774,212.3738,42.23,98800.0,1.1739074
15409915,212.03293,42.23,98804.0,1.173955
15420469,212.28923,42.23,98800.99,1.1739192
15432458,212.45834,42.23,98799.0,1.1738956
15453470,212.03293,42.23,98804.0,1.173955
15464480,212.20468,42.23,98801.99,1.1739311
15475755,212.45834,42.23,98799.0,1.1738956
15496602,212.45834,42.23,98799.0,1.1738956
15507676,212.3738,42.23,98800.0,1.1739074
15520098,212.3738,42.23,98800.0,1.1739074
15541959,212.3738,42.23,98800.0,1.1739074
15552470,212.3738,42.23,98800.0,1.1739074
15563977,212.45834,42.23,98799.0,1.1738956
15585948,212.3738,42.23,98800.0,1.1739074
15596470,212.45834,42.23,98799.0,1.1738956
15608398,212.71465,42.23,98796.0,1.17386
15631969,212.28923,42.23,98800.99,1.1739192
15642490,212.12013,42.23,98803.0,1.173943
15653771,212.20468,42.23,98801.99,1.1739311
15676046,212.79921,42.23,98794.99,1.1738479
15686436,212.28923,42.23,98800.99,1.1739192
15697748,212.9683,42.23,98793.0,1.1738243
15720535,212.5429,42.219997,98798.0,1.1738837
15731729,212.6301,42.219997,98797.0,1.1738718
15744001,212.03293,42.219997,98804.0,1.173955
15765899,212.28923,42.219997,98800.99,1.1739192
15776450,212.6301,42.219997,98797.0,1.1738718
15787691,212.6301,42.219997,98797.0,1.1738718
15809766,211.61015,42.23,98809.0,1.1740143
15820436,212.5429,42.23,98798.0,1.1738837
15832166,212.20468,42.23,98801.99,1.1739311
15853799,212.20468,42.23,98801.99,1.1739311
